rank,book,chapter,verse,word_count,char_count,char_aggregate,word_aggregate
29360,49,4,16,30,163,526425,107082
29361,49,4,17,21,104,526588,107112
29362,49,4,18,22,112,526692,107133
29363,49,4,19,12,81,526804,107155
29364,49,4,20,7,32,526885,107167
29365,49,4,21,13,62,526917,107174
29366,49,4,22,16,95,526979,107187
29367,49,4,23,7,34,527074,107203
29368,49,4,24,15,84,527108,107210
29369,49,4,25,15,81,527192,107225
29370,49,4,26,12,59,527273,107240
29371,49,4,27,5,24,527332,107252
29372,49,4,28,18,97,527356,107257
29373,49,4,29,22,104,527453,107275
29374,49,4,30,15,70,527557,107297
29375,49,4,31,16,71,527627,107312
29376,49,4,32,16,90,527698,107328
29377,49,5,1,8,38,527788,107344
29378,49,5,2,23,113,527826,107352
29379,49,5,3,14,72,527939,107375
29380,49,5,4,12,68,528011,107389
29381,49,5,5,24,122,528079,107401
29382,49,5,6,18,83,528201,107425
29383,49,5,7,5,27,528284,107443
29384,49,5,8,13,54,528311,107448
29385,49,5,9,12,60,528365,107461
29386,49,5,10,6,35,528425,107473
29387,49,5,11,13,69,528460,107479
29388,49,5,12,10,47,528529,107492
29389,49,5,13,14,68,528576,107502
29390,49,5,14,15,66,528644,107516
29391,49,5,15,11,52,528710,107531
29392,49,5,16,8,46,528762,107542
29393,49,5,17,12,56,528808,107550
29394,49,5,18,12,56,528864,107562
29395,49,5,19,17,92,528920,107574
29396,49,5,20,15,78,529012,107591
29397,49,5,21,5,34,529090,107606
29398,49,5,22,9,48,529124,107611
29399,49,5,23,19,88,529172,107620
29400,49,5,24,16,80,529260,107639
29401,49,5,25,18,95,529340,107655
29402,49,5,26,10,48,529435,107673
29403,49,5,27,22,98,529483,107683
29404,49,5,28,19,96,529581,107705
29405,49,5,29,18,88,529677,107724
29406,49,5,30,15,62,529765,107742
29407,49,5,31,23,119,529827,107757
29408,49,5,32,14,62,529946,107780
29409,49,5,33,21,89,530008,107794
29410,49,6,1,12,59,530097,107815
29411,49,6,2,13,59,530156,107827
29412,49,6,3,10,42,530215,107840
29413,49,6,4,16,79,530257,107850
29414,49,6,5,19,89,530336,107866
29415,49,6,6,17,89,530425,107885
29416,49,6,7,9,46,530514,107902
29417,49,6,8,17,85,530560,107911
29418,49,6,9,27,127,530645,107928
29419,49,6,10,14,64,530772,107955
29420,49,6,11,15,79,530836,107969
29421,49,6,12,33,157,530915,107984
29422,49,6,13,19,103,531072,108017
29423,49,6,14,14,79,531175,108036
29424,49,6,15,10,58,531254,108050
29425,49,6,16,18,89,531312,108060
29426,49,6,17,15,78,531401,108078
29427,49,6,18,25,136,531479,108093
29428,49,6,19,19,91,531615,108118
29429,49,6,20,13,58,531706,108137
29430,49,6,21,22,100,531764,108150
29431,49,6,22,17,73,531864,108172
29432,49,6,23,14,71,531937,108189
29433,49,6,24,14,68,532008,108203
29434,50,1,1,20,108,532076,108217
29435,50,1,2,12,56,532184,108237
29436,50,1,3,9,35,532240,108249
29437,50,1,4,13,64,532275,108258
29438,50,1,5,13,57,532339,108271
29439,50,1,6,15,81,532396,108284
29440,50,1,7,37,171,532477,108299
29441,50,1,8,14,65,532648,108336
29442,50,1,9,17,85,532713,108350
29443,50,1,10,14,77,532798,108367
29444,50,1,11,12,69,532875,108381
29445,50,1,12,15,80,532944,108393
29446,50,1,13,16,77,533024,108408
29447,50,1,14,17,94,533101,108424
29448,50,1,15,15,69,533195,108441
29449,50,1,16,15,84,533264,108456
29450,50,1,17,11,53,533348,108471
29451,50,1,18,18,93,533401,108482
29452,50,1,19,18,94,533494,108500
29453,50,1,20,30,148,533588,108518
29454,50,1,21,9,39,533736,108548
29455,50,1,22,15,58,533775,108557
29456,50,1,23,18,84,533833,108572
29457,50,1,24,9,42,533917,108590
29458,50,1,25,18,86,533959,108599
29459,50,1,26,17,76,534045,108617
29460,50,1,27,31,154,534121,108634
29461,50,1,28,21,104,534275,108665
29462,50,1,29,18,79,534379,108686
29463,50,1,30,13,55,534458,108704
29464,50,2,1,19,93,534513,108717
29465,50,2,2,16,79,534606,108736
29466,50,2,3,12,82,534685,108752
29467,50,2,4,10,47,534767,108764
29468,50,2,5,10,40,534814,108774
29469,50,2,6,12,51,534854,108784
29470,50,2,7,10,63,534905,108796
29471,50,2,8,14,89,534968,108806
29472,50,2,9,14,61,535057,108820
29473,50,2,10,13,66,535118,108834
29474,50,2,11,12,67,535184,108847
29475,50,2,12,29,140,535251,108859
29476,50,2,13,17,66,535391,108888
29477,50,2,14,6,40,535457,108905
29478,50,2,15,21,110,535497,108911
29479,50,2,16,18,89,535607,108932
29480,50,2,17,17,80,535696,108950
29481,50,2,18,9,39,535776,108967
29482,50,2,19,16,72,535815,108976
29483,50,2,20,10,52,535887,108992
29484,50,2,21,10,43,535939,109002
29485,50,2,22,15,74,535982,109012
29486,50,2,23,12,49,536056,109027
29487,50,2,24,9,42,536105,109039
29488,50,2,25,22,123,536147,109048
29489,50,2,26,11,62,536270,109070
29490,50,2,27,23,99,536332,109081
29491,50,2,28,12,68,536431,109104
29492,50,2,29,13,69,536499,109116
29493,50,2,30,21,112,536568,109129
29494,50,3,1,18,79,536680,109150
29495,50,3,2,10,59,536759,109168
29496,50,3,3,19,96,536818,109178
29497,50,3,4,16,74,536914,109197
29498,50,3,5,13,79,536988,109213
29499,50,3,6,12,68,537067,109226
29500,50,3,7,11,49,537135,109238
29501,50,3,8,30,143,537184,109249
29502,50,3,9,23,101,537327,109279
29503,50,3,10,19,104,537428,109302
29504,50,3,11,8,40,537532,109321
29505,50,3,12,20,85,537572,109329
29506,50,3,13,16,98,537657,109349
29507,50,3,14,14,61,537755,109365
29508,50,3,15,16,75,537816,109379
29509,50,3,16,11,50,537891,109395
29510,50,3,17,13,79,537941,109406
29511,50,3,18,18,91,538020,109419
29512,50,3,19,20,75,538111,109437
29513,50,3,20,15,79,538186,109457
29514,50,3,21,28,142,538265,109472
29515,50,4,1,15,80,538407,109500
29516,50,4,2,10,54,538487,109515
29517,50,4,3,28,136,538541,109525
29518,50,4,4,7,36,538677,109553
29519,50,4,5,9,48,538713,109560
29520,50,4,6,19,96,538761,109569
29521,50,4,7,20,89,538857,109588
29522,50,4,8,25,111,538946,109608
29523,50,4,9,21,94,539057,109633
29524,50,4,10,19,86,539151,109654
29525,50,4,11,13,57,539237,109673
29526,50,4,12,20,113,539294,109686
29527,50,4,13,7,34,539407,109706
29528,50,4,14,7,45,539441,109713
29529,50,4,15,27,138,539486,109720
29530,50,4,16,13,55,539624,109747
29531,50,4,17,14,65,539679,109760
29532,50,4,18,19,106,539744,109774
29533,50,4,19,17,71,539850,109793
29534,50,4,20,14,50,539921,109810
29535,50,4,21,12,62,539971,109824
29536,50,4,22,12,57,540033,109836
29537,50,4,23,10,45,540090,109848
29538,51,1,1,11,62,540135,109858
29539,51,1,2,21,103,540197,109869
29540,51,1,3,14,79,540300,109890
29541,51,1,4,15,70,540379,109904
29542,51,1,5,18,89,540449,109919
29543,51,1,6,31,145,540538,109937
29544,51,1,7,17,87,540683,109968
29545,51,1,8,9,38,540770,109985
29546,51,1,9,28,152,540808,109994
29547,51,1,10,20,112,540960,110022
29548,51,1,11,17,89,541072,110042
29549,51,1,12,16,74,541161,110059
29550,51,1,13,18,86,541235,110075
29551,51,1,14,9,43,541321,110093
29552,51,1,15,10,51,541364,110102
29553,51,1,16,36,150,541415,110112
29554,51,1,17,11,48,541565,110148
29555,51,1,18,22,104,541613,110159
29556,51,1,19,8,40,541717,110181
29557,51,1,20,27,124,541757,110189
29558,51,1,21,17,94,541881,110216
29559,51,1,22,18,96,541975,110233
29560,51,1,23,32,170,542071,110251
29561,51,1,24,27,123,542241,110283
29562,51,1,25,19,89,542364,110310
29563,51,1,26,17,84,542453,110329
29564,51,1,27,25,108,542537,110346
29565,51,1,28,21,131,542645,110371
29566,51,1,29,15,75,542776,110392
29567,51,2,1,22,96,542851,110407
29568,51,2,2,27,146,542947,110429
29569,51,2,3,12,55,543093,110456
29570,51,2,4,10,49,543148,110468
29571,51,2,5,26,110,543197,110478
29572,51,2,6,11,57,543307,110504
29573,51,2,7,17,107,543364,110515
29574,51,2,8,27,127,543471,110532
29575,51,2,9,10,49,543598,110559
29576,51,2,10,13,60,543647,110569
29577,51,2,11,20,103,543707,110582
29578,51,2,12,22,107,543810,110602
29579,51,2,13,22,123,543917,110624
29580,51,2,14,21,103,544040,110646
29581,51,2,15,13,80,544143,110667
29582,51,2,16,18,68,544223,110680
29583,51,2,17,9,37,544291,110698
29584,51,2,18,22,123,544328,110707
29585,51,2,19,23,110,544451,110729
29586,51,2,20,15,73,544561,110752
29587,51,2,21,6,23,544634,110767
29588,51,2,22,14,71,544657,110773
29589,51,2,23,21,114,544728,110787
29590,51,3,1,17,74,544842,110808
29591,51,3,2,8,26,544916,110825
29592,51,3,3,13,50,544942,110833
29593,51,3,4,15,66,544992,110846
29594,51,3,5,20,108,545058,110861
29595,51,3,6,12,47,545166,110881
29596,51,3,7,10,46,545213,110893
29597,51,3,8,16,84,545259,110903
29598,51,3,9,12,72,545343,110919
29599,51,3,10,13,77,545415,110931
29600,51,3,11,20,104,545492,110944
29601,51,3,12,15,108,545596,110964
29602,51,3,13,20,103,545704,110979
29603,51,3,14,11,58,545807,110999
29604,51,3,15,20,91,545865,111010
29605,51,3,16,30,155,545956,111030
29606,51,3,17,23,90,546111,111060
29607,51,3,18,10,54,546201,111083
29608,51,3,19,10,51,546255,111093
29609,51,3,20,13,66,546306,111103
29610,51,3,21,10,44,546372,111116
29611,51,3,22,21,119,546416,111126
29612,51,3,23,15,58,546535,111147
29613,51,3,24,14,79,546593,111162
29614,51,3,25,10,50,546672,111176
29615,51,4,1,18,89,546722,111186
29616,51,4,2,8,54,546811,111204
29617,51,4,3,22,100,546865,111212
29618,51,4,4,7,29,546965,111234
29619,51,4,5,9,52,546994,111241
29620,51,4,6,15,77,547046,111250
29621,51,4,7,17,85,547123,111265
29622,51,4,8,17,71,547208,111282
29623,51,4,9,16,70,547279,111299
29624,51,4,10,21,111,547349,111315
29625,51,4,11,21,113,547460,111336
29626,51,4,12,25,135,547573,111357
29627,51,4,13,17,73,547708,111382
29628,51,4,14,9,43,547781,111399
29629,51,4,15,13,70,547824,111408
29630,51,4,16,23,115,547894,111421
29631,51,4,17,13,66,548009,111444
29632,51,4,18,15,66,548075,111457
29633,52,1,1,27,137,548141,111472
29634,52,1,2,14,78,548278,111499
29635,52,1,3,28,144,548356,111513
29636,52,1,4,8,45,548500,111541
29637,52,1,5,31,138,548545,111549
29638,52,1,6,18,93,548683,111580
29639,52,1,7,13,65,548776,111598
29640,52,1,8,37,145,548841,111611
29641,52,1,9,24,125,548986,111648
29642,52,1,10,22,100,549111,111672
29643,52,2,1,14,62,549211,111694
29644,52,2,2,23,123,549273,111708
29645,52,2,3,13,55,549396,111731
29646,52,2,4,23,128,549451,111744
29647,52,2,5,15,81,549579,111767
29648,52,2,6,18,90,549660,111782
29649,52,2,7,13,57,549750,111800
29650,52,2,8,21,117,549807,111813
29651,52,2,9,27,136,549924,111834
29652,52,2,10,15,78,550060,111861
29653,52,2,11,14,81,550138,111876
29654,52,2,12,18,92,550219,111890
29655,52,2,13,33,173,550311,111908
29656,52,2,14,33,154,550484,111941
29657,52,2,15,21,116,550638,111974
29658,52,2,16,22,111,550754,111995
29659,52,2,17,21,123,550865,112017
29660,52,2,18,17,75,550988,112038
29661,52,2,19,22,95,551063,112055
29662,52,2,20,9,29,551158,112077
29663,52,3,1,8,56,551187,112086
29664,52,3,2,29,143,551243,112094
29665,52,3,3,14,70,551386,112123
29666,52,3,4,16,80,551456,112137
29667,52,3,5,24,109,551536,112153
29668,52,3,6,31,158,551645,112177
29669,52,3,7,17,79,551803,112208
29670,52,3,8,8,33,551882,112225
29671,52,3,9,21,100,551915,112233
29672,52,3,10,19,100,552015,112254
29673,52,3,11,19,80,552115,112273
29674,52,3,12,19,88,552195,112292
29675,52,3,13,28,135,552283,112311
29676,52,4,1,25,134,552418,112339
29677,52,4,2,10,54,552552,112364
29678,52,4,3,14,66,552606,112374
29679,52,4,4,11,55,552672,112388
29680,52,4,5,13,51,552727,112399
29681,52,4,6,24,130,552778,112412
29682,52,4,7,11,47,552908,112436
29683,52,4,8,19,82,552955,112447
29684,52,4,9,18,91,553037,112466
29685,52,4,10,19,100,553128,112484
29686,52,4,11,16,97,553228,112503
29687,52,4,12,10,55,553325,112519
29688,52,4,13,20,93,553380,112529
29689,52,4,14,20,91,553473,112549
29690,52,4,15,23,114,553564,112569
29691,52,4,16,23,118,553678,112592
29692,52,4,17,24,127,553796,112615
29693,52,4,18,7,42,553923,112639
29694,52,5,1,13,60,553965,112646
29695,52,5,2,14,64,554025,112659
29696,52,5,3,22,108,554089,112673
29697,52,5,4,14,59,554197,112695
29698,52,5,5,13,62,554256,112709
29699,52,5,6,12,55,554318,112722
29700,52,5,7,10,65,554373,112734
29701,52,5,8,14,88,554438,112744
29702,52,5,9,18,82,554526,112758
29703,52,5,10,13,70,554608,112776
29704,52,5,11,11,60,554678,112789
29705,52,5,12,17,93,554738,112800
29706,52,5,13,14,72,554831,112817
29707,52,5,14,16,115,554903,112831
29708,52,5,15,19,85,555018,112847
29709,52,5,16,2,14,555103,112866
29710,52,5,17,2,22,555117,112868
29711,52,5,18,12,57,555139,112870
29712,52,5,19,4,18,555196,112882
29713,52,5,20,3,23,555214,112886
29714,52,5,21,6,32,555237,112889
29715,52,5,22,5,30,555269,112895
29716,52,5,23,30,136,555299,112900
29717,52,5,24,7,28,555435,112930
29718,52,5,25,4,26,555463,112937
29719,52,5,26,7,41,555489,112941
29720,52,5,27,11,66,555530,112948
29721,52,5,28,10,43,555596,112959
29722,53,1,1,16,85,555639,112969
29723,53,1,2,12,56,555724,112985
29724,53,1,3,26,137,555780,112997
29725,53,1,4,27,130,555917,113023
29726,53,1,5,18,88,556047,113050
29727,53,1,6,9,54,556135,113068
29728,53,1,7,19,98,556189,113077
29729,53,1,8,19,95,556287,113096
29730,53,1,9,16,82,556382,113115
29731,53,1,10,24,122,556464,113131
29732,53,1,11,25,123,556586,113155
29733,53,1,12,24,102,556709,113180
29734,53,2,1,17,89,556811,113204
29735,53,2,2,30,133,556900,113221
29736,53,2,3,24,111,557033,113251
29737,53,2,4,25,127,557144,113275
29738,53,2,5,10,44,557271,113300
29739,53,2,6,13,59,557315,113310
29740,53,2,7,15,71,557374,113323
29741,53,2,8,21,113,557445,113338
29742,53,2,9,16,79,557558,113359
29743,53,2,10,21,97,557637,113375
29744,53,2,11,15,71,557734,113396
29745,53,2,12,13,68,557805,113411
29746,53,2,13,28,145,557873,113424
29747,53,2,14,16,80,558018,113452
29748,53,2,15,17,88,558098,113468
29749,53,2,16,25,111,558186,113485
29750,53,2,17,13,63,558297,113510
29751,53,3,1,18,85,558360,113523
29752,53,3,2,14,62,558445,113541
29753,53,3,3,13,57,558507,113555
29754,53,3,4,14,68,558564,113568
29755,53,3,5,18,79,558632,113582
29756,53,3,6,27,150,558711,113600
29757,53,3,7,12,56,558861,113627
29758,53,3,8,21,101,558917,113639
29759,53,3,9,15,69,559018,113660
29760,53,3,10,17,79,559087,113675
29761,53,3,11,11,79,559166,113692
29762,53,3,12,20,118,559245,113703
29763,53,3,13,6,39,559363,113723
29764,53,3,14,19,92,559402,113729
29765,53,3,15,9,43,559494,113748
29766,53,3,16,20,83,559537,113757
29767,53,3,17,14,62,559620,113777
29768,53,3,18,11,49,559682,113791
29769,54,1,1,16,89,559731,113802
29770,54,1,2,18,87,559820,113818
29771,54,1,3,14,95,559907,113836
29772,54,1,4,16,101,560002,113850
29773,54,1,5,16,90,560103,113866
29774,54,1,6,6,45,560193,113882
29775,54,1,7,12,77,560238,113888
29776,54,1,8,11,46,560315,113900
29777,54,1,9,21,130,560361,113911
29778,54,1,10,13,96,560491,113932
29779,54,1,11,11,53,560587,113945
29780,54,1,12,18,87,560640,113956
29781,54,1,13,15,81,560727,113974
29782,54,1,14,15,71,560808,113989
29783,54,1,15,20,96,560879,114004
29784,54,1,16,24,131,560975,114024
29785,54,1,17,19,81,561106,114048
29786,54,1,18,20,115,561187,114067
29787,54,1,19,12,69,561302,114087
29788,54,1,20,13,73,561371,114099
29789,54,2,1,12,86,561444,114112
29790,54,2,2,19,95,561530,114124
29791,54,2,3,10,50,561625,114143
29792,54,2,4,10,58,561675,114153
29793,54,2,5,12,59,561733,114163
29794,54,2,6,10,55,561792,114175
29795,54,2,7,19,93,561847,114185
29796,54,2,8,15,90,561940,114204
29797,54,2,9,23,123,562030,114219
29798,54,2,10,9,58,562153,114242
29799,54,2,11,7,34,562211,114251
29800,54,2,12,12,65,562245,114258
29801,54,2,13,6,27,562310,114270
29802,54,2,14,11,52,562337,114276
29803,54,2,15,15,79,562389,114287
29804,54,3,1,10,52,562468,114302
29805,54,3,2,14,92,562520,114312
29806,54,3,3,10,60,562612,114326
29807,54,3,4,12,69,562672,114336
29808,54,3,5,13,65,562741,114348
29809,54,3,6,10,48,562806,114361
29810,54,3,7,19,88,562854,114371
29811,54,3,8,11,70,562942,114390
29812,54,3,9,8,46,563012,114401
29813,54,3,10,9,62,563058,114409
29814,54,3,11,9,54,563120,114418
29815,54,3,12,12,72,563174,114427
29816,54,3,13,17,95,563246,114439
29817,54,3,14,8,38,563341,114456
29818,54,3,15,21,104,563379,114464
29819,54,3,16,26,146,563483,114485
29820,54,4,1,19,118,563629,114511
29821,54,4,2,7,55,563747,114530
29822,54,4,3,18,108,563802,114537
29823,54,4,4,11,65,563910,114555
29824,54,4,5,7,36,563975,114566
29825,54,4,6,20,126,564011,114573
29826,54,4,7,12,68,564137,114593
29827,54,4,8,23,117,564205,114605
29828,54,4,9,7,33,564322,114628
29829,54,4,10,19,99,564355,114635
29830,54,4,11,4,25,564454,114654
29831,54,4,12,22,105,564479,114658
29832,54,4,13,9,52,564584,114680
29833,54,4,14,17,85,564636,114689
29834,54,4,15,13,52,564721,114706
29835,54,4,16,17,87,564773,114719
29836,54,5,1,10,61,564860,114736
29837,54,5,2,9,49,564921,114746
29838,54,5,3,5,22,564970,114755
29839,54,5,4,26,135,564992,114760
29840,54,5,5,20,98,565127,114786
29841,54,5,6,5,24,565225,114806
29842,54,5,7,6,36,565249,114811
29843,54,5,8,18,81,565285,114817
29844,54,5,9,10,58,565366,114835
29845,54,5,10,20,125,565424,114845
29846,54,5,11,11,70,565549,114865
29847,54,5,12,7,38,565619,114876
29848,54,5,13,21,104,565657,114883
29849,54,5,14,13,98,565761,114904
29850,54,5,15,7,36,565859,114917
29851,54,5,16,19,89,565895,114924
29852,54,5,17,14,87,565984,114943
29853,54,5,18,15,65,566071,114957
29854,54,5,19,13,65,566136,114972
29855,54,5,20,11,60,566201,114985
29856,54,5,21,21,124,566261,114996
29857,54,5,22,11,74,566385,115017
29858,54,5,23,15,72,566459,115028
29859,54,5,24,13,79,566531,115043
29860,54,5,25,14,66,566610,115056
29861,54,6,1,22,111,566676,115070
29862,54,6,2,26,160,566787,115092
29863,54,6,3,19,110,566947,115118
29864,54,6,4,17,105,567057,115137
29865,54,6,5,18,124,567162,115154
29866,54,6,6,8,43,567286,115172
29867,54,6,7,12,64,567329,115180
29868,54,6,8,7,51,567393,115192
29869,54,6,9,23,142,567444,115199
29870,54,6,10,20,115,567586,115222
29871,54,6,11,16,84,567701,115242
29872,54,6,12,21,116,567785,115258
29873,54,6,13,20,114,567901,115279
29874,54,6,14,14,80,568015,115299
29875,54,6,15,17,93,568095,115313
29876,54,6,16,20,98,568188,115330
29877,54,6,17,27,139,568286,115350
29878,54,6,18,8,61,568425,115377
29879,54,6,19,12,75,568486,115385
29880,54,6,20,14,93,568561,115397
29881,54,6,21,12,60,568654,115411
29882,55,1,1,14,77,568714,115423
29883,55,1,2,15,76,568791,115437
29884,55,1,3,25,114,568867,115452
29885,55,1,4,10,53,568981,115477
29886,55,1,5,26,119,569034,115487
29887,55,1,6,20,89,569153,115513
29888,55,1,7,14,68,569242,115533
29889,55,1,8,20,106,569310,115547
29890,55,1,9,27,127,569416,115567
29891,55,1,10,23,129,569543,115594
29892,55,1,11,10,48,569672,115617
29893,55,1,12,26,129,569720,115627
29894,55,1,13,16,77,569849,115653
29895,55,1,14,11,61,569926,115669
29896,55,1,15,15,69,569987,115680
29897,55,1,16,17,80,570056,115695
29898,55,1,17,9,50,570136,115712
29899,55,1,18,20,91,570186,115721
29900,55,2,1,12,48,570277,115741
29901,55,2,2,18,101,570325,115753
29902,55,2,3,8,45,570426,115771
29903,55,2,4,11,77,570471,115779
29904,55,2,5,11,46,570548,115790
29905,55,2,6,8,49,570594,115801
29906,55,2,7,11,39,570643,115809
29907,55,2,8,13,76,570682,115820
29908,55,2,9,14,59,570758,115833
29909,55,2,10,19,94,570817,115847
29910,55,2,11,8,42,570911,115866
29911,55,2,12,9,62,570953,115874
29912,55,2,13,9,55,571015,115883
29913,55,2,14,15,100,571070,115892
29914,55,2,15,13,89,571170,115907
29915,55,2,16,10,64,571259,115920
29916,55,2,17,13,59,571323,115930
29917,55,2,18,15,92,571382,115943
29918,55,2,19,26,127,571474,115958
29919,55,2,20,25,100,571601,115984
29920,55,2,21,21,111,571701,116009
29921,55,2,22,19,111,571812,116030
29922,55,2,23,11,61,571923,116049
29923,55,2,24,13,71,571984,116060
29924,55,2,25,14,89,572055,116073
29925,55,2,26,14,73,572144,116087
29926,55,3,1,10,58,572217,116101
29927,55,3,2,13,97,572275,116111
29928,55,3,3,6,50,572372,116124
29929,55,3,4,7,52,572422,116130
29930,55,3,5,11,69,572474,116137
29931,55,3,6,17,114,572543,116148
29932,55,3,7,9,62,572657,116165
29933,55,3,8,22,123,572719,116174
29934,55,3,9,17,77,572842,116196
29935,55,3,10,18,86,572919,116213
29936,55,3,11,23,116,573005,116231
29937,55,3,12,11,56,573121,116254
29938,55,3,13,12,70,573177,116265
29939,55,3,14,12,51,573247,116277
29940,55,3,15,20,91,573298,116289
29941,55,3,16,16,99,573389,116309
29942,55,3,17,12,56,573488,116325
29943,55,4,1,25,134,573544,116337
29944,55,4,2,14,91,573678,116362
29945,55,4,3,21,132,573769,116376
29946,55,4,4,13,69,573901,116397
29947,55,4,5,13,77,573970,116410
29948,55,4,6,11,53,574047,116423
29949,55,4,7,11,59,574100,116434
29950,55,4,8,31,147,574159,116445
29951,55,4,9,5,27,574306,116476
29952,55,4,10,18,101,574333,116481
29953,55,4,11,16,84,574434,116499
29954,55,4,12,5,27,574518,116515
29955,55,4,13,16,80,574545,116520
29956,55,4,14,15,72,574625,116536
29957,55,4,15,10,51,574697,116551
29958,55,4,16,15,82,574748,116561
29959,55,4,17,24,114,574830,116576
29960,55,4,18,26,113,574944,116600
29961,55,4,19,8,44,575057,116626
29962,55,4,20,10,59,575101,116634
29963,55,4,21,17,90,575160,116644
29964,55,4,22,13,57,575250,116661
29965,56,1,1,17,97,575307,116674
29966,56,1,2,12,61,575404,116691
29967,56,1,3,18,93,575465,116703
29968,56,1,4,19,95,575558,116721
29969,56,1,5,19,105,575653,116740
29970,56,1,6,16,81,575758,116759
29971,56,1,7,19,97,575839,116775
29972,56,1,8,7,48,575936,116794
29973,56,1,9,21,116,575984,116801
29974,56,1,10,12,72,576100,116822
29975,56,1,11,14,84,576172,116834
29976,56,1,12,14,71,576256,116848
29977,56,1,13,16,78,576327,116862
29978,56,1,14,10,73,576405,116878
29979,56,1,15,21,107,576478,116888
29980,56,1,16,17,97,576585,116909
29981,56,2,1,8,38,576682,116926
29982,56,2,2,12,73,576720,116934
29983,56,2,3,12,91,576793,116946
29984,56,2,4,7,48,576884,116958
29985,56,2,5,15,88,576932,116965
29986,56,2,6,5,38,577020,116980
29987,56,2,7,13,85,577058,116985
29988,56,2,8,14,71,577143,116998
29989,56,2,9,10,70,577214,117012
29990,56,2,10,17,100,577284,117022
29991,56,2,11,10,46,577384,117039
29992,56,2,12,20,109,577430,117049
29993,56,2,13,16,91,577539,117069
29994,56,2,14,19,101,577630,117085
29995,56,2,15,12,69,577731,117104
29996,56,3,1,13,88,577800,117116
29997,56,3,2,11,83,577888,117129
29998,56,3,3,21,133,577971,117140
29999,56,3,4,12,55,578104,117161
30000,56,3,5,23,125,578159,117173
30001,56,3,6,11,53,578284,117196
30002,56,3,7,11,69,578337,117207
30003,56,3,8,25,141,578406,117218
30004,56,3,9,16,89,578547,117243
30005,56,3,10,8,53,578636,117259
30006,56,3,11,9,56,578689,117267
30007,56,3,12,17,89,578745,117276
30008,56,3,13,11,61,578834,117293
30009,56,3,14,16,85,578895,117304
30010,56,3,15,18,84,578980,117320
30011,57,1,1,14,75,579064,117338
30012,57,1,2,15,69,579139,117352
30013,57,1,3,12,56,579208,117367
30014,57,1,4,12,61,579264,117379
30015,57,1,5,18,78,579325,117391
30016,57,1,6,18,88,579403,117409
30017,57,1,7,19,90,579491,117427
30018,57,1,8,10,51,579581,117446
30019,57,1,9,16,81,579632,117456
30020,57,1,10,13,61,579713,117472
30021,57,1,11,12,53,579774,117485
30022,57,1,12,9,41,579827,117497
30023,57,1,13,16,79,579868,117506
30024,57,1,14,20,84,579947,117522
30025,57,1,15,11,52,580031,117542
30026,57,1,16,20,89,580083,117553
30027,57,1,17,9,39,580172,117573
30028,57,1,18,10,40,580211,117582
30029,57,1,19,17,75,580251,117592
30030,57,1,20,13,58,580326,117609
30031,57,1,21,13,56,580384,117622
30032,57,1,22,15,72,580440,117635
30033,57,1,23,9,49,580512,117650
30034,57,1,24,7,40,580561,117659
30035,57,1,25,12,55,580601,117666
30036,58,1,1,21,108,580656,117678
30037,58,1,2,10,50,580764,117699
30038,58,1,3,33,171,580814,117709
30039,58,1,4,11,78,580985,117742
30040,58,1,5,27,111,581063,117753
30041,58,1,6,16,92,581174,117780
30042,58,1,7,18,91,581266,117796
30043,58,1,8,21,85,581357,117814
30044,58,1,9,20,103,581442,117835
30045,58,1,10,16,69,581545,117855
30046,58,1,11,10,60,581614,117871
30047,58,1,12,18,83,581674,117881
30048,58,1,13,21,88,581757,117899
30049,58,1,14,13,94,581845,117920
30050,58,2,1,10,68,581939,117933
30051,58,2,2,17,95,582007,117943
30052,58,2,3,19,117,582102,117960
30053,58,2,4,18,111,582219,117979
30054,58,2,5,11,60,582330,117997
30055,58,2,6,17,86,582390,118008
30056,58,2,7,11,60,582476,118025
30057,58,2,8,25,123,582536,118036
30058,58,2,9,25,133,582659,118061
30059,58,2,10,25,116,582792,118086
30060,58,2,11,18,87,582908,118111
30061,58,2,12,13,61,582995,118129
30062,58,2,13,19,73,583056,118142
30063,58,2,14,29,151,583129,118161
30064,58,2,15,13,66,583280,118190
30065,58,2,16,9,62,583346,118203
30066,58,2,17,24,123,583408,118212
30067,58,2,18,10,61,583531,118236
30068,58,3,1,16,103,583592,118246
30069,58,3,2,13,53,583695,118262
30070,58,3,3,17,88,583748,118275
30071,58,3,4,12,59,583836,118292
30072,58,3,5,15,71,583895,118304
30073,58,3,6,24,116,583966,118319
30074,58,3,7,13,59,584082,118343
30075,58,3,8,17,78,584141,118356
30076,58,3,9,15,70,584219,118373
30077,58,3,10,18,82,584289,118388
30078,58,3,11,12,52,584371,118406
30079,58,3,12,16,81,584423,118418
30080,58,3,13,20,101,584504,118434
30081,58,3,14,14,84,584605,118454
30082,58,3,15,18,87,584689,118468
30083,58,3,16,13,74,584776,118486
30084,58,3,17,15,75,584850,118499
30085,58,3,18,13,68,584925,118514
30086,58,3,19,8,47,584993,118527
30087,58,4,1,15,96,585040,118535
30088,58,4,2,20,114,585136,118550
30089,58,4,3,28,150,585250,118570
30090,58,4,4,21,89,585400,118598
30091,58,4,5,10,49,585489,118619
30092,58,4,6,15,91,585538,118629
30093,58,4,7,24,127,585629,118644
30094,58,4,8,13,62,585756,118668
